station,longitude,latitude,glmN_Fig6_topL,glmW_Fig6_midL,glmF_Fig6_lowL,glmNse_Fig6_topR,glmWse_Fig6_midR,glmFse_Fig6_lowR,area_artReefs,area_platforms,N_artificialReefs,N_platforms,W_artificialReefs,W_platforms,F_artificialReefs,F_platforms,totalN_Fig7top,totalW_Fig7mid,totalF_Fig7low
2270,-83.99000095,29.50257373,12.86950976,15.67888426,0.823812439,68.97095241,23.41893617,0.384210164,0,0,0,0,0,0,0,0,12.86950976,15.67888426,0.823812439
2271,-83.88697748,29.50020002,35.02972953,41.76426298,2.172448924,178.3370656,60.4840666,0.974820723,0,0,0,0,0,0,0,0,35.02972953,41.76426298,2.172448924
2272,-83.78396656,29.4977467,17.5567814,21.19639524,1.109072495,92.06911312,31.24656251,0.508825809,0,0,0,0,0,0,0,0,17.5567814,21.19639524,1.109072495
2273,-83.68096861,29.4952138,7.456987949,9.307662193,0.494414785,42.39628568,14.41461354,0.241146928,0,0,0,0,0,0,0,0,7.456987949,9.307662193,0.494414785
2274,-83.57798404,29.49260136,16.6160278,20.08900938,1.051819695,87.43018049,29.67444979,0.483788213,0,0,0,0,0,0,0,0,16.6160278,20.08900938,1.051819695
2275,-94.59747311,29.40919987,5.241693463,6.926727919,0.433472448,87.29468989,32.35360497,1.713263044,0.000628319,0,2.049676354,0,1.967349424,0,0.115109773,0,7.288076364,8.889725151,0.548309863
2276,-94.4952884,29.41502092,28.92624178,34.05365884,2.080770318,270.7810703,100.6317675,5.377148437,0.000314159,0,2.289652054,0,2.225325559,0,0.132983764,0,31.20680638,36.26828612,2.213100389
2277,-94.39307382,29.42076461,26.60597587,31.61430906,1.936270637,257.052839,95.55831014,5.109257382,0,0,0,0,0,0,0,0,26.60597587,31.61430906,1.936270637
2278,-94.29082977,29.42643084,39.73797017,45.42028158,2.75409457,335.5633842,124.575586,6.641603436,0,0,0,0,0,0,0,0,39.73797017,45.42028158,2.75409457
2279,-94.18855664,29.43201954,28.21805873,33.30912945,2.036666656,266.5827715,99.08020526,5.295220884,0,0.000314159,0,1.873711773,0,0.656471142,0,0.009706818,30.08290554,33.95513622,2.045733636
2280,-94.08625482,29.43753062,48.18264854,54.29836931,3.280005557,386.7817741,143.5085359,7.64161133,0.001884956,0,13.73791232,0,13.35195335,0,0.797902586,0,61.82973871,67.54797265,4.071725478
2281,-93.98392471,29.44296401,40.78277821,46.51871269,2.819162297,341.8770414,126.9093388,6.764860928,0.000314159,0,2.289652054,0,2.225325559,0,0.132983764,0,43.05961797,48.72942396,2.951260395
2282,-93.88156671,29.44831964,85.74191564,93.78530462,5.619091824,617.4723396,228.7979648,12.14763481,0.000314159,0.000628319,2.289652054,3.747423545,2.225325559,1.312942283,0.132983764,0.019413635,91.69818138,97.2351819,5.766193355
2283,-93.77918121,29.45359741,52.75159262,59.10180701,3.564546635,414.6408251,153.8073452,8.185630574,0.000942478,0.001256637,6.868956161,7.494847091,6.675976677,2.625884566,0.398951293,0.038827271,66.99938906,68.27369659,3.994486351
2284,-93.67676861,29.45879727,88.16277266,96.33040819,5.76985604,632.4270802,234.3274179,12.43980953,0.002827433,0.000942478,20.60686848,5.621135318,20.02793003,1.969413425,1.196853879,0.029120453,114.0584106,117.9645946,6.974078527
2285,-93.5743293,29.46391912,75.69016763,83.21766702,4.993097029,555.4553032,205.8678871,10.93605728,0.000314159,0.000314159,2.289652054,1.873711773,2.225325559,0.656471142,0.132983764,0.009706818,79.80597392,86.04717652,5.132650356
2286,-93.47186369,29.4689629,58.02551147,64.64640116,3.892991573,446.8952037,165.7314758,8.815543869,0,0.001884956,0,11.24227064,0,3.93882685,0,0.058240906,69.1584066,68.46337241,3.943894363
2287,-93.36937217,29.47392854,15.76867753,20.22080403,1.26135396,194.3453737,72.38672142,3.885828491,0,0.000942478,0,5.621135318,0,1.969413425,0,0.029120453,21.37495122,22.1711598,1.289285615
2288,-93.26685514,29.47881597,25.61213162,30.56945737,1.874376792,251.1977618,93.39455264,4.995009091,0.000628319,0.003769911,4.579304107,22.48454127,4.450651118,7.877653699,0.265967529,0.116481813,52.56332896,42.76331069,2.248582194
2289,-93.164313,29.4836251,18.51337454,23.10636815,1.432286025,209.9433427,78.15005777,4.190125771,0,0,0,0,0,0,0,0,18.51337454,23.10636815,1.432286025
2290,-93.06174616,29.48835588,18.28153022,22.8626248,1.417847409,208.6166391,77.65984175,4.164243487,0.000942478,0,6.868956161,0,6.675976677,0,0.398951293,0,25.13325645,29.51705396,1.815462412
2291,-92.95915501,29.49300824,22.13771512,25.2994353,1.528112594,221.1559595,81.0080287,4.153580905,0,0.000628319,0,2.238896977,0,0.784776261,0,0.011602781,24.36270256,26.06831546,1.538755234
2292,-92.85653996,29.49758211,28.38028781,31.83874472,1.912844005,271.175611,99.07113621,5.040985989,0,0.000628319,0,2.238896977,0,0.784776261,0,0.011602781,30.60135293,32.60351611,1.923244911
2293,-92.75390141,29.50207742,20.1830749,23.2518825,1.407647599,205.5929355,75.38952805,3.877698228,0,0.000628319,0,2.238896977,0,0.784776261,0,0.011602781,22.40929048,24.02204917,1.41836593
2294,-92.65123976,29.5064941,43.77548188,47.96573956,2.861653897,395.6014627,144.0243084,7.251475027,0,0.000314159,0,1.119448489,0,0.392388131,0,0.005801391,44.8811779,48.34305881,2.866556273
2295,-92.54855541,29.51083211,31.44786002,35.05213202,2.101899293,295.8774772,107.9937035,5.479546239,0,0.001256637,0,4.477793954,0,1.569552522,0,0.023205563,35.88613543,36.57763674,2.122463532
2296,-88.84024843,29.61414929,17.81727376,21.73895627,1.147314268,118.9513206,40.41925146,0.675223393,0,0.001570796,0,1.623094925,0,0.62676706,0,0.010174873,19.41238138,22.33157586,1.155686943
2297,-88.73701232,29.61554135,2.58531219,3.87779222,0.221488121,24.6338598,8.445745047,0.15864868,0,0.000942478,0,0.973856955,0,0.376060236,0,0.006104924,3.556732545,4.250197723,0.227384297
2298,-88.63376916,29.61685313,9.37816324,11.84316335,0.634369882,66.0704152,22.48560079,0.384250834,0.000314159,0.000314159,0.423563501,0.324618985,0.454291675,0.125353412,0.023956311,0.002034975,10.12045325,12.41536716,0.65996258
2299,-88.53051938,29.61808462,7.030383148,9.090130843,0.491667566,51.4881239,17.54198002,0.304371992,0,0.000628319,0,0.64923797,0,0.250706824,0,0.004069949,7.675203798,9.335126169,0.495428591
2300,-88.4272634,29.61923581,55.03577727,65.72032614,3.438417195,324.4304019,110.0941877,1.804214364,0.002199115,0.000628319,4.282937414,0.938303396,4.590775455,0.362231534,0.242246108,0.00587782,60.10140808,70.48751328,3.676819228
2301,-88.32400162,29.62030666,13.53529205,17.09571818,0.916436527,88.40105718,30.08284192,0.513407692,0,0.000314159,0,0.469151698,0,0.181115767,0,0.00293891,14.00019151,17.27146317,0.91908753
2302,-88.22073448,29.62129718,21.79045814,26.76799581,1.41810221,135.1061225,45.91157765,0.768026894,0,0.000314159,0,0.469151698,0,0.181115767,0,0.00293891,22.25276416,26.94070216,1.42059561
2303,-88.11746239,29.62220734,45.38565626,54.41363061,2.851980229,269.4085848,91.4402215,1.502834005,0,0.000314159,0,0.469151698,0,0.181115767,0,0.00293891,45.84054963,54.57765183,2.854023164
2304,-88.01418577,29.62303713,4.31964337,7.413803216,0.482014995,42.02732463,15.10765418,0.532967298,0.001330784,0,1.044058193,0,1.545079049,0,0.099905391,0,5.357953048,8.949016091,0.581278928
2305,-87.91090503,29.62378654,14.81678598,23.7368735,1.515635164,142.1435313,50.59991998,1.685110487,0.034225631,0,26.85149359,0,39.73694232,0,2.569405591,0,41.16116572,62.66140635,4.033167186
2306,-87.8076206,29.62445556,45.35672535,54.37973332,2.850222101,269.2436714,91.38431183,1.501930853,0.063599059,0,123.8638305,0,132.7665987,0,7.005829877,0,166.3359108,183.6878321,9.674780534
2307,-87.70433289,29.62504418,5.428497102,9.138072198,0.591200287,52.54771069,18.83352886,0.65348082,0.059301413,0,46.52453396,0,68.85064758,0,4.451908691,0,51.63111351,77.44681918,5.008049965
2308,-87.60104233,29.62555238,28.34613912,44.77503507,2.847827438,271.5137869,96.48677095,3.177731631,0.027791587,0,21.80370711,0,32.26683271,0,2.086385503,0,49.36206203,75.79749848,4.855067296
2309,-87.49774932,29.62598017,9.164110511,44.37131249,3.52404983,14.87362019,30.46037634,2.936602688,0.008203247,0,3.499185488,0,17.09530759,0,1.376535073,0,12.58812054,61.10263127,4.871676253
2310,-87.3944543,29.62632754,1.726926519,9.018511234,0.763789538,5.399944046,11.19193923,1.090274668,0,0,0,0,0,0,0,0,1.726926519,9.018511234,0.763789538
2311,-86.3614852,29.62537731,0.085337595,0.400676309,0.029898628,0.111582077,0.363281718,0.032004011,0,0,0,0,0,0,0,0,0.085337595,0.400676309,0.029898628
2312,-86.25819563,29.62483993,3.029249074,14.91037159,1.183154553,4.66226506,11.477431,1.108346699,0,0,0,0,0,0,0,0,3.029249074,14.91037159,1.183154553
2313,-86.15490906,29.62422214,2.390745894,12.43690134,1.054311577,7.614469378,15.36050844,1.496202883,0,0,0,0,0,0,0,0,2.390745894,12.43690134,1.054311577
2314,-86.05162592,29.62352396,17.82234366,28.41051956,1.811582847,170.8752686,60.79029652,2.01650146,0,0,0,0,0,0,0,0,17.82234366,28.41051956,1.811582847
2315,-85.94834663,29.62274539,7.603069461,12.2197188,0.780551751,56.12051936,19.89634367,0.642972387,0.000628319,0,0.27155975,0,0.402436943,0,0.026017097,0,7.869852061,12.61447786,0.806078413
2316,-85.8450716,29.62188644,7.915322233,9.847179558,0.522308297,44.63829653,15.17415756,0.253192024,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,8.19225637,10.14470086,0.537952572
2317,-85.74180125,29.62094712,4.412689604,5.72413838,0.309143526,27.60262578,9.404132889,0.161918329,0,0,0,0,0,0,0,0,4.412689604,5.72413838,0.309143526
2318,-85.63853601,29.61992746,9.54847832,11.76961063,0.621699634,52.64355473,17.88639441,0.296247191,0.001884956,0,1.676524852,0,1.803689305,0,0.094850178,0,11.20700471,13.55111474,0.715377936
2319,-85.53527629,29.61882746,9.115341496,11.25975386,0.595339601,50.51834536,17.16632888,0.284810867,0,0,0,0,0,0,0,0,9.115341496,11.25975386,0.595339601
2320,-85.43202251,29.61764714,15.96869466,19.32701649,1.012424008,84.23885451,28.5929355,0.466566252,0,0,0,0,0,0,0,0,15.96869466,19.32701649,1.012424008
2321,-85.32877509,29.61638652,21.60188491,25.95799319,1.355251199,112.0265648,38.01021772,0.616579206,0,0,0,0,0,0,0,0,21.60188491,25.95799319,1.355251199
2322,-85.22553443,29.61504561,18.76163307,22.61465789,1.182397893,98.01190482,33.26057146,0.540906152,0,0,0,0,0,0,0,0,18.76163307,22.61465789,1.182397893
2323,-84.91585731,29.61054139,21.55095726,25.89804491,1.352151821,111.7752169,37.92503365,0.61522184,0.001256637,0,1.117683235,0,1.202459537,0,0.063233452,0,22.64155876,27.06796,1.413686109
2324,-84.81264793,29.60887956,15.43110969,18.69421105,0.979707424,81.58909043,27.69495995,0.452268563,0,0,0,0,0,0,0,0,15.43110969,18.69421105,0.979707424
2325,-84.70944741,29.60713755,18.24087807,22.00166346,1.150705554,95.44314274,32.39001626,0.527038783,0,0,0,0,0,0,0,0,18.24087807,22.00166346,1.150705554
2326,-84.60625618,29.6053154,17.31320077,20.90967007,1.094248558,90.86788597,30.83947048,0.50234207,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,17.58718248,21.20371599,1.109713152
2327,-84.50307463,29.60341312,35.43845323,42.24538242,2.197323211,180.3562111,61.16840428,0.985731916,0.001884956,0,1.676524852,0,1.803689305,0,0.094850178,0,37.04817817,43.96944105,2.288031533
2328,-84.3999032,29.60143075,15.00147048,18.18847142,0.95356025,79.4717571,26.97742487,0.440845022,0,0,0,0,0,0,0,0,15.00147048,18.18847142,0.95356025
2329,-84.29674229,29.59936831,4.20221448,5.476382565,0.296334338,26.59039713,9.061430528,0.156521313,0,0,0,0,0,0,0,0,4.20221448,5.476382565,0.296334338
2330,-84.19359233,29.59722584,11.80026911,14.42025291,0.758740117,63.70918866,21.63591264,0.355846891,0,0,0,0,0,0,0,0,11.80026911,14.42025291,0.758740117
2331,-84.09045372,29.59500336,22.23322871,26.70116461,1.3936738,115.1426364,39.06628483,0.633407596,0,0,0,0,0,0,0,0,22.23322871,26.70116461,1.3936738
2332,-83.98732689,29.59270091,20.84800755,25.07058429,1.309371397,108.3060726,36.74931223,0.596487918,0,0,0,0,0,0,0,0,20.84800755,25.07058429,1.309371397
2333,-83.88421224,29.59031852,22.93104597,27.52258371,1.436141873,118.5870861,40.2336471,0.652010442,0,0,0,0,0,0,0,0,22.93104597,27.52258371,1.436141873
2334,-83.7811102,29.58785624,9.066929078,11.20276633,0.592393297,50.28089074,17.08587548,0.283533309,0,0,0,0,0,0,0,0,9.066929078,11.20276633,0.592393297
2335,-83.67802117,29.58531408,6.021369083,7.617757391,0.407045256,35.39319667,12.04238501,0.203575716,0,0,0,0,0,0,0,0,6.021369083,7.617757391,0.407045256
2336,-94.39960488,29.51026414,65.53669947,72.54308864,4.360767386,492.972777,182.7666372,9.715517559,0,0,0,0,0,0,0,0,65.53669947,72.54308864,4.360767386
2337,-94.29727249,29.51595097,64.00184489,70.92946015,4.265180929,483.5456709,179.2813166,9.531381583,0.000314159,0,2.289652054,0,2.225325559,0,0.132983764,0,66.27139017,73.13250256,4.396824747
2338,-94.1949109,29.52155999,24.82902371,29.74615772,1.825607019,246.5958778,91.69394452,4.905216827,0,0,0,0,0,0,0,0,24.82902371,29.74615772,1.825607019
2339,-94.09252052,29.52709112,12.34159968,16.61783699,1.047925122,175.2650961,65.33686391,3.51355892,0.000314159,0,2.289652054,0,2.225325559,0,0.132983764,0,14.6273745,18.8379419,1.180579671
2340,-93.99010175,29.53254428,19.66474297,24.31682869,1.503990036,216.5543508,80.59284848,4.319098962,0,0.000628319,0,3.747423545,0,1.312942283,0,0.019413635,23.39981079,25.61449226,1.522458687
2341,-93.88765498,29.53791938,43.51565066,49.39184537,2.989357961,358.4250186,133.0262012,7.087934422,0.000314159,0,2.289652054,0,2.225325559,0,0.132983764,0,45.79163187,51.60165402,3.121402591
2342,-93.78518061,29.54321636,35.09034234,40.53412182,2.464653288,307.5784552,114.2317525,6.095320816,0.002199115,0.000314159,16.02756438,1.873711773,15.57727891,0.656471142,0.93088635,0.009706818,52.90342684,56.66599852,3.399052106
2343,-93.68267903,29.54843513,37.58535386,43.15718575,2.620035638,322.5802096,119.7766416,6.388153782,0.001570796,0,11.44826027,0,11.1266278,0,0.664918822,0,48.97457519,54.21602239,3.280838917
2344,-93.58015066,29.55357563,32.16666436,37.46039083,2.282574787,290.0727938,107.7616437,5.753643787,0,0.000314159,0,1.873711773,0,0.656471142,0,0.009706818,34.03027067,38.10509344,2.291564513
2345,-93.47759588,29.55863776,14.97255003,19.38381658,1.211773363,189.869646,70.73300542,3.798509987,0.000314159,0.000628319,2.289652054,3.747423545,2.225325559,1.312942283,0.132983764,0.019413635,20.99551433,22.90381561,1.363028693
2346,-93.3750151,29.56362148,10.79805979,14.99507743,0.951797768,166.8519611,62.22829519,3.349375486,0.001256637,0.000314159,9.158608215,1.873711773,8.901302237,0.656471142,0.531935057,0.009706818,21.81341822,24.5292966,1.491944563
2347,-93.27240871,29.56852669,19.80663922,24.46600754,1.512826938,217.371581,80.89482126,4.33504233,0.002827433,0.000314159,20.60686848,1.873711773,20.02793003,0.656471142,1.196853879,0.009706818,42.22499509,45.07354648,2.714634949
2348,-93.16977712,29.57335333,47.03957746,53.09663197,3.208818282,379.8262372,140.9373117,7.505795642,0.000314159,0.005340708,2.289652054,31.85310014,2.225325559,11.16000941,0.132983764,0.165015902,80.91632711,66.18171256,3.488672508
2349,-93.06712074,29.57810134,46.92769217,52.97900435,3.201850378,379.1457568,140.6857629,7.492508604,0.000628319,0,4.579304107,0,4.450651118,0,0.265967529,0,51.47751073,57.39636777,3.465806125
2350,-92.96443996,29.58277063,40.293603,44.31835177,2.647064778,367.3804216,133.8267865,6.749852107,0,0,0,0,0,0,0,0,40.293603,44.31835177,2.647064778
2351,-92.86173519,29.58736115,13.41182286,16.1587633,0.990333541,152.329571,56.16907718,2.934528218,0,0.001570796,0,5.597242443,0,1.961940653,0,0.029006954,18.98799806,18.09532182,1.017784882
2352,-88.84189119,29.7043533,5.231023353,6.980181948,0.382299226,40.42416883,13.79246375,0.244023915,0,0.000314159,0,0.324618985,0,0.125353412,0,0.002034975,5.553998964,7.103342472,0.384214098
2353,-88.73856304,29.70575043,2.221649763,3.451357697,0.199384062,22.5647707,7.745860183,0.147557177,0,0,0,0,0,0,0,0,2.221649763,3.451357697,0.199384062
2354,-88.63522781,29.707067,10.16757086,12.76883132,0.682351503,70.99464966,24.1552643,0.41128035,0.000314159,0,0.423563501,0,0.454291675,0,0.023956311,0,10.58794012,13.21911155,0.706093446
2355,-88.53188594,29.70830299,3.058228555,4.432339101,0.250232832,27.37821277,9.374377597,0.173396977,0,0,0,0,0,0,0,0,3.058228555,4.432339101,0.250232832
2356,-88.42853784,29.70945837,5.564929806,7.75713485,0.432078346,44.16301494,15.10116819,0.274282635,0,0.000314159,0,0.469151698,0,0.181115767,0,0.00293891,6.03233323,7.935813642,0.434881515
2357,-88.32518393,29.71053314,3.807449529,5.69795918,0.325276431,34.84835218,11.95099652,0.224595235,0,0,0,0,0,0,0,0,3.807449529,5.69795918,0.325276431
2358,-88.22182463,29.71152727,4.350354333,6.334060977,0.358268706,37.68642301,12.91050667,0.239696564,0,0,0,0,0,0,0,0,4.350354333,6.334060977,0.358268706
2359,-88.11846037,29.71244075,8.400224951,11.07914697,0.604378971,59.6828352,20.35456942,0.357735732,0,0.000628319,0,0.938303396,0,0.362231534,0,0.00587782,9.33325033,11.43441727,0.609877049
2360,-88.01509155,29.71327357,7.831855145,10.41320876,0.56983919,56.54178787,19.29100877,0.340792793,0.057663468,0,112.3038308,0,120.3757189,0,6.351987746,0,119.684074,130.1884659,6.888968033
2361,-87.9117186,29.71402572,23.07488287,28.27290952,1.496156583,142.3978857,48.38318956,0.80785643,0.133358179,0,259.7248312,0,278.3926696,0,14.69022858,0,279.7224897,302.8951554,15.98686044
2362,-87.80834195,29.71469718,13.62876591,17.2052381,0.922116924,88.92741952,30.2611947,0.516269992,0.071981723,0,140.1896825,0,150.2658786,0,7.929232144,0,152.8374264,166.232654,8.784973504
2363,-87.70496201,29.71528795,11.12788296,14.27504457,0.770138497,74.87998101,25.50184056,0.439975348,0.009003579,0,17.53513116,0,18.79547655,0,0.99179999,0,28.56282333,32.94199462,1.755004484
2364,-87.6015792,29.71579801,34.18797167,41.29371116,2.171497967,205.6079351,69.81072102,1.153535383,0.071921458,0,140.0723121,0,150.1400722,0,7.92259359,0,171.8014351,188.4638795,9.937914258
2365,-87.49819394,29.71622736,29.62030378,35.94194095,1.89392121,179.6078954,60.99667332,1.011279793,0.008837459,0,17.21159999,0,18.44869144,0,0.973500827,0,46.57013555,54.07299695,2.850684586
2366,-87.39480666,29.71657599,3.26128927,16.02467915,1.271694743,5.04533584,12.1821118,1.176278391,0,0,0,0,0,0,0,0,3.26128927,16.02467915,1.271694743
2367,-86.56768588,29.71645884,0.096433337,0.448282719,0.033419595,0.135767834,0.40072461,0.035426391,0,0,0,0,0,0,0,0,0.096433337,0.448282719,0.033419595
2368,-86.46429928,29.71608092,0.105793176,0.488441219,0.036389715,0.156913177,0.433135074,0.038382305,0,0,0,0,0,0,0,0,0.105793176,0.488441219,0.036389715
2369,-86.36091487,29.71562229,0.095804348,0.445584036,0.033220001,0.13436703,0.398571257,0.035229804,0,0,0,0,0,0,0,0,0.095804348,0.445584036,0.033220001
2370,-86.25753305,29.71508295,3.222193393,15.83693223,1.256776826,4.980741443,12.06319778,1.164815918,0,0,0,0,0,0,0,0,3.222193393,15.83693223,1.256776826
2371,-86.15415425,29.71446291,13.72892607,22.04524994,1.408517067,131.7464101,46.91251139,1.565219762,0,0,0,0,0,0,0,0,13.72892607,22.04524994,1.408517067
2372,-86.05077889,29.71376218,26.19552451,41.43082658,2.636063274,250.9449964,89.19082815,2.940361764,0,0,0,0,0,0,0,0,26.19552451,41.43082658,2.636063274
2373,-85.9474074,29.71298076,20.29839932,24.42362595,1.275923095,105.5939455,35.83015423,0.581842927,0.000942478,0,0.838262426,0,0.901844653,0,0.047425089,0,21.11753095,25.30245187,1.322145655
2374,-85.84404018,29.71211868,18.16245401,21.90934843,1.145932788,95.0563206,32.25892237,0.524950626,0.000942478,0,0.838262426,0,0.901844653,0,0.047425089,0,18.98359873,22.79054401,1.192277861
2375,-85.74067767,29.71117594,9.595876226,11.82540395,0.624584197,52.87619274,17.96521817,0.297499313,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,9.872282402,12.12230378,0.640196341
2376,-85.63732028,29.71015255,14.03087237,17.0459548,0.89449116,74.68983322,25.35691735,0.415049883,0.000628319,0,0.558841617,0,0.601229768,0,0.031616726,0,14.58089813,17.63647428,0.92554586
2377,-85.53396843,29.70904853,13.98512966,16.99210985,0.891707329,74.46451929,25.28056331,0.41383464,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,14.26015691,17.2873865,0.907235554
2378,-85.43062254,29.70786391,12.26690216,14.96953898,0.787138678,66.00503869,22.41388713,0.36822105,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,12.54246921,15.26545105,0.802699754
2379,-84.70740345,29.69731596,11.83021296,14.45550061,0.760562453,63.85649007,21.68582702,0.356640741,0,0,0,0,0,0,0,0,11.83021296,14.45550061,0.760562453
2380,-84.60412034,29.69548716,11.41809444,13.97038504,0.735481561,61.82947451,20.99895937,0.345717537,0.000628319,0,0.558841617,0,0.601229768,0,0.031616726,0,11.96976186,14.56283695,0.766636171
2381,-84.50084696,29.69357794,20.57383219,24.74784524,1.29268551,106.9530822,36.29077425,0.589181911,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,20.84678954,25.04068536,1.308087764
2382,-84.39758373,29.69158833,24.33139402,29.1709703,1.521364875,125.5000732,42.5765483,0.689349198,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,24.6031709,29.46242086,1.536695288
2383,-84.29433106,29.68951837,24.42051601,29.27587814,1.526788701,125.9400685,42.72566899,0.691725845,0.004712389,0,4.19131213,0,4.509223264,0,0.237125446,0,28.49674917,33.64714208,1.756719324
2384,-84.19108938,29.68736808,18.11762676,21.8565811,1.143204671,94.83521585,32.1839901,0.523757062,0,0,0,0,0,0,0,0,18.11762676,21.8565811,1.143204671
2385,-84.0878591,29.6851375,22.43895606,26.9433317,1.406194046,116.158083,39.41043048,0.638891728,0.000314159,0,0.279420809,0,0.300614884,0,0.015808363,0,22.71132746,27.23548209,1.421560641
2386,-83.98464064,29.68282665,30.20369366,36.08340897,1.878743892,154.4982885,52.40456282,0.84600829,0,0,0,0,0,0,0,0,30.20369366,36.08340897,1.878743892
2387,-83.8814344,29.68043557,14.95100143,18.12906297,0.950488782,79.22305985,26.89314514,0.439503315,0.000628319,0,0.558841617,0,0.601229768,0,0.031616726,0,15.50044906,18.71890191,0.981508299
2388,-83.77824082,29.6779643,13.28468746,16.16760087,0.849079507,71.01500007,24.11160505,0.395231584,0,0,0,0,0,0,0,0,13.28468746,16.16760087,0.849079507
2389,-83.67506031,29.67541287,6.094178824,7.703463656,0.411476343,35.74748317,12.16238433,0.205474139,0.001570796,0,1.397104043,0,1.503074421,0,0.079041815,0,7.481710154,9.194437505,0.489871813
2390,-94.09881462,29.6166492,15.70687539,20.15583,1.257505096,193.9970831,72.25803275,3.879033646,0,0,0,0,0,0,0,0,15.70687539,20.15583,1.257505096
2391,-93.79120721,29.63283299,11.70797691,15.95169457,1.008464865,171.7961757,64.05514294,3.445866641,0.00439823,0.000628319,32.05512875,3.747423545,31.15455783,1.312942283,1.861772701,0.019413635,47.45167849,48.33901271,2.884582104
2392,-93.68861627,29.63807071,36.61668164,42.138798,2.559709437,316.7495908,117.6215277,6.274337697,0.000628319,0.001256637,4.579304107,7.494847091,4.450651118,2.625884566,0.265967529,0.038827271,48.62181202,49.13590393,2.859679298
2393,-93.58599842,29.64322987,46.41189464,52.43673435,3.169727948,376.0095025,139.5264076,7.431270679,0.001884956,0.001256637,13.73791232,7.494847091,13.35195335,2.625884566,0.797902586,0.038827271,67.49884678,68.24983741,3.996499811
2394,-93.48335407,29.6483104,55.001847,61.46755203,3.704686193,428.3915441,158.8907948,8.454168026,0.000942478,0.000628319,6.868956161,3.747423545,6.675976677,1.312942283,0.398951293,0.019413635,65.53183001,69.35991798,4.117231815
2395,-93.38068363,29.65331221,19.22046953,23.84975363,1.476321926,213.9990775,79.64866038,4.269248288,0.001256637,0.001884956,9.158608215,11.24227064,8.901302237,3.93882685,0.531935057,0.058240906,39.56096549,36.61495651,2.061859888
2396,-93.27798748,29.65823525,25.72008197,30.6829481,1.881099639,251.8329488,93.6292855,5.007403098,0.002827433,0.000628319,20.60686848,3.747423545,20.02793003,1.312942283,1.196853879,0.019413635,49.98549178,51.91778776,3.09086654
2397,-93.17526604,29.66307943,86.31978035,94.3928273,5.655079625,621.0414875,230.1176388,12.21736569,0.000628319,0.002513274,4.579304107,14.98969418,4.450651118,5.251769133,0.265967529,0.077654542,105.617597,103.7987037,5.980935739
2398,-93.07251972,29.66784468,57.74347224,64.34988671,3.875426957,445.1680205,165.0929413,8.781811196,0.000314159,0.002199115,2.289652054,13.11598241,2.225325559,4.595297991,0.132983764,0.067947724,73.00398152,71.00878136,4.066618435
2399,-88.74012082,29.79595821,5.052159557,6.770444313,0.371427561,39.3332813,13.42286631,0.238091691,0,0.000314159,0,0.324618985,0,0.125353412,0,0.002034975,5.375191359,6.893670727,0.373345848
2400,-88.63669311,29.79727957,1.946142455,3.128294828,0.18263823,21.02833323,7.226303779,0.13933411,0,0,0,0,0,0,0,0,1.946142455,3.128294828,0.18263823
2401,-88.53325873,29.79852006,2.164977042,3.384902647,0.195939391,22.2462986,7.638155627,0.145851907,0,0,0,0,0,0,0,0,2.164977042,3.384902647,0.195939391
2402,-88.42981809,29.79967966,12.45182019,15.82625364,0.850594041,82.30670528,28.01792428,0.480285721,0,0,0,0,0,0,0,0,12.45182019,15.82625364,0.850594041
2403,-88.32637163,29.80075834,3.205662564,4.992867297,0.288705893,31.75957342,10.90709771,0.208196671,0,0.001256637,0,1.876606792,0,0.724463068,0,0.01175564,5.078241002,5.711056143,0.300098735
2404,-88.22291975,29.80175609,9.135473323,11.94061072,0.649059947,63.76150877,21.73579433,0.379767903,0.000314159,0,0.611848202,0,0.655825065,0,0.034606587,0,9.744451531,12.59268454,0.683462626
2405,-88.11946289,29.8026729,5.940929727,8.197680271,0.454927827,46.19488908,15.7886782,0.28516637,0,0,0,0,0,0,0,0,5.940929727,8.197680271,0.454927827
2406,-88.01600146,29.80350876,8.718834161,11.45244978,0.623740824,61.44830869,20.95241558,0.367268325,0.138538428,0,269.8137447,0,289.2067283,0,15.26086499,0,277.3246853,299.0725737,15.79819374
2407,-87.91253589,29.80426364,24.3100737,29.72013765,1.571219016,149.4138838,50.76138618,0.846192058,0.131792164,0,256.6749014,0,275.1235247,0,14.51772229,0,277.7810979,300.9267811,15.88186695
2408,-87.80906659,29.80493755,5.40515976,7.569938103,0.422369135,43.30297663,14.8101952,0.269680382,0.000993485,0,1.934884012,0,2.073954665,0,0.109438471,0,7.334673829,9.636372152,0.531387989
2409,-87.70559399,29.80553047,6.688700354,9.073815897,0.500369779,50.26409237,17.16582683,0.307005225,0.067295715,0,131.0633395,0,140.4835756,0,7.413039432,0,137.301919,148.9467626,7.879736469
